Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption,Month,DayOfWeek,IsWeekend,Quarter,DayOfYear,ZoneEncoded,ZoneLabel
2023-08-05,Z3_Residential,20.65,50.18,0,10732.5,8,5,1,3,217,2,Z3_Residential
2023-08-05,Z4_Commercial,20.65,50.18,0,18964.4,8,5,1,3,217,3,Z4_Commercial
2023-08-05,Z5_Airport,20.65,50.18,0,30791.1,8,5,1,3,217,4,Z5_Airport
2023-08-06,Z1_Downtown,21.77,61.92,0,16126.7,8,6,1,3,218,0,Z1_Downtown
2023-08-06,Z2_Industrial,21.77,61.92,0,37607.9,8,6,1,3,218,1,Z2_Industrial
2023-08-06,Z3_Residential,21.77,61.92,0,11947.5,8,6,1,3,218,2,Z3_Residential
2023-08-06,Z4_Commercial,21.77,61.92,0,19604.9,8,6,1,3,218,3,Z4_Commercial
2023-08-06,Z5_Airport,21.77,61.92,0,34351.5,8,6,1,3,218,4,Z5_Airport
2023-08-07,Z1_Downtown,24.69,44.29,0,18156.1,8,0,0,3,219,0,Z1_Downtown
2023-08-07,Z2_Industrial,24.69,44.29,0,44508.3,8,0,0,3,219,1,Z2_Industrial
2023-08-07,Z3_Residential,24.69,44.29,0,12994.3,8,0,0,3,219,2,Z3_Residential
2023-08-07,Z4_Commercial,24.69,44.29,0,22393.5,8,0,0,3,219,3,Z4_Commercial
2023-08-07,Z5_Airport,24.69,44.29,0,39266.7,8,0,0,3,219,4,Z5_Airport
2023-08-08,Z1_Downtown,20.69,50.03,0,18018.8,8,1,0,3,220,0,Z1_Downtown
2023-08-08,Z2_Industrial,20.69,50.03,0,46646.1,8,1,0,3,220,1,Z2_Industrial
2023-08-08,Z3_Residential,20.69,50.03,0,12767.2,8,1,0,3,220,2,Z3_Residential
2023-08-08,Z4_Commercial,20.69,50.03,0,23533.9,8,1,0,3,220,3,Z4_Commercial
2023-08-08,Z5_Airport,20.69,50.03,0,40720.2,8,1,0,3,220,4,Z5_Airport
2023-08-09,Z1_Downtown,19.77,55.74,0,18021.9,8,2,0,3,221,0,Z1_Downtown
2023-08-09,Z2_Industrial,19.77,55.74,0,44370.3,8,2,0,3,221,1,Z2_Industrial
2023-08-09,Z3_Residential,19.77,55.74,0,12432.2,8,2,0,3,221,2,Z3_Residential
2023-08-09,Z4_Commercial,19.77,55.74,0,21858.0,8,2,0,3,221,3,Z4_Commercial
2023-08-09,Z5_Airport,19.77,55.74,0,38010.0,8,2,0,3,221,4,Z5_Airport
2023-08-10,Z1_Downtown,19.05,62.11,0,20128.0,8,3,0,3,222,0,Z1_Downtown
2023-08-10,Z2_Industrial,19.05,62.11,0,44696.0,8,3,0,3,222,1,Z2_Industrial
2023-08-10,Z3_Residential,19.05,62.11,0,13205.3,8,3,0,3,222,2,Z3_Residential
2023-08-10,Z4_Commercial,19.05,62.11,0,21908.6,8,3,0,3,222,3,Z4_Commercial
2023-08-10,Z5_Airport,19.05,62.11,0,40179.3,8,3,0,3,222,4,Z5_Airport
2023-08-11,Z1_Downtown,25.9,57.94,0,19380.0,8,4,0,3,223,0,Z1_Downtown
2023-08-11,Z2_Industrial,25.9,57.94,0,44119.2,8,4,0,3,223,1,Z2_Industrial
2023-08-11,Z3_Residential,25.9,57.94,0,14742.7,8,4,0,3,223,2,Z3_Residential
2023-08-11,Z4_Commercial,25.9,57.94,0,24116.8,8,4,0,3,223,3,Z4_Commercial
2023-08-11,Z5_Airport,25.9,57.94,0,38623.1,8,4,0,3,223,4,Z5_Airport
2023-08-12,Z1_Downtown,15.07,47.9,0,16222.2,8,5,1,3,224,0,Z1_Downtown
2023-08-12,Z2_Industrial,15.07,47.9,0,39881.0,8,5,1,3,224,1,Z2_Industrial
2023-08-12,Z3_Residential,15.07,47.9,0,10044.3,8,5,1,3,224,2,Z3_Residential
2023-08-12,Z4_Commercial,15.07,47.9,0,19233.1,8,5,1,3,224,3,Z4_Commercial
2023-08-12,Z5_Airport,15.07,47.9,0,33572.5,8,5,1,3,224,4,Z5_Airport
2023-08-13,Z1_Downtown,17.24,55.91,0,15464.7,8,6,1,3,225,0,Z1_Downtown
2023-08-13,Z2_Industrial,17.24,55.91,0,35913.2,8,6,1,3,225,1,Z2_Industrial
2023-08-13,Z3_Residential,17.24,55.91,0,10706.8,8,6,1,3,225,2,Z3_Residential
2023-08-13,Z4_Commercial,17.24,55.91,0,18892.9,8,6,1,3,225,3,Z4_Commercial
2023-08-13,Z5_Airport,17.24,55.91,0,32257.7,8,6,1,3,225,4,Z5_Airport
2023-08-14,Z1_Downtown,20.36,52.64,0,18628.1,8,0,0,3,226,0,Z1_Downtown
2023-08-14,Z2_Industrial,20.36,52.64,0,44783.6,8,0,0,3,226,1,Z2_Industrial
2023-08-14,Z3_Residential,20.36,52.64,0,12536.3,8,0,0,3,226,2,Z3_Residential
2023-08-14,Z4_Commercial,20.36,52.64,0,22547.4,8,0,0,3,226,3,Z4_Commercial
2023-08-14,Z5_Airport,20.36,52.64,0,35967.9,8,0,0,3,226,4,Z5_Airport
2023-08-15,Z1_Downtown,23.32,56.39,0,19412.3,8,1,0,3,227,0,Z1_Downtown
2023-08-15,Z2_Industrial,23.32,56.39,0,42810.5,8,1,0,3,227,1,Z2_Industrial
2023-08-15,Z3_Residential,23.32,56.39,0,12863.8,8,1,0,3,227,2,Z3_Residential
2023-08-15,Z4_Commercial,23.32,56.39,0,23297.6,8,1,0,3,227,3,Z4_Commercial
2023-08-15,Z5_Airport,23.32,56.39,0,38353.5,8,1,0,3,227,4,Z5_Airport
2023-08-16,Z1_Downtown,22.23,52.91,0,19127.1,8,2,0,3,228,0,Z1_Downtown
2023-08-16,Z2_Industrial,22.23,52.91,0,45965.1,8,2,0,3,228,1,Z2_Industrial
2023-08-16,Z3_Residential,22.23,52.91,0,12984.0,8,2,0,3,228,2,Z3_Residential
2023-08-16,Z4_Commercial,22.23,52.91,0,21388.2,8,2,0,3,228,3,Z4_Commercial
2023-08-16,Z5_Airport,22.23,52.91,0,39131.8,8,2,0,3,228,4,Z5_Airport
2023-08-17,Z1_Downtown,25.21,61.98,0,19707.9,8,3,0,3,229,0,Z1_Downtown
2023-08-17,Z2_Industrial,25.21,61.98,0,46833.8,8,3,0,3,229,1,Z2_Industrial
2023-08-17,Z3_Residential,25.21,61.98,0,14961.0,8,3,0,3,229,2,Z3_Residential
2023-08-17,Z4_Commercial,25.21,61.98,0,23101.9,8,3,0,3,229,3,Z4_Commercial
2023-08-17,Z5_Airport,25.21,61.98,0,38281.9,8,3,0,3,229,4,Z5_Airport
2023-08-18,Z1_Downtown,23.61,57.5,0,19197.1,8,4,0,3,230,0,Z1_Downtown
2023-08-18,Z2_Industrial,23.61,57.5,0,46267.8,8,4,0,3,230,1,Z2_Industrial
2023-08-18,Z3_Residential,23.61,57.5,0,13753.6,8,4,0,3,230,2,Z3_Residential
2023-08-18,Z4_Commercial,23.61,57.5,0,23361.4,8,4,0,3,230,3,Z4_Commercial
2023-08-18,Z5_Airport,23.61,57.5,0,38098.1,8,4,0,3,230,4,Z5_Airport
2023-08-19,Z1_Downtown,25.63,50.05,0,16223.4,8,5,1,3,231,0,Z1_Downtown
2023-08-19,Z2_Industrial,25.63,50.05,0,39895.3,8,5,1,3,231,1,Z2_Industrial
2023-08-19,Z3_Residential,25.63,50.05,0,11190.7,8,5,1,3,231,2,Z3_Residential
2023-08-19,Z4_Commercial,25.63,50.05,0,18982.0,8,5,1,3,231,3,Z4_Commercial
2023-08-19,Z5_Airport,25.63,50.05,0,30359.2,8,5,1,3,231,4,Z5_Airport
2023-08-20,Z1_Downtown,21.11,48.53,1,18472.1,8,6,1,3,232,0,Z1_Downtown
2023-08-20,Z2_Industrial,21.11,48.53,1,40541.4,8,6,1,3,232,1,Z2_Industrial
2023-08-20,Z3_Residential,21.11,48.53,1,14288.7,8,6,1,3,232,2,Z3_Residential
2023-08-20,Z4_Commercial,21.11,48.53,1,23896.1,8,6,1,3,232,3,Z4_Commercial
2023-08-20,Z5_Airport,21.11,48.53,1,37199.9,8,6,1,3,232,4,Z5_Airport
2023-08-21,Z1_Downtown,22.26,52.17,1,21661.7,8,0,0,3,233,0,Z1_Downtown
2023-08-21,Z2_Industrial,22.26,52.17,1,48830.1,8,0,0,3,233,1,Z2_Industrial
2023-08-21,Z3_Residential,22.26,52.17,1,16022.9,8,0,0,3,233,2,Z3_Residential
2023-08-21,Z4_Commercial,22.26,52.17,1,28180.3,8,0,0,3,233,3,Z4_Commercial
2023-08-21,Z5_Airport,22.26,52.17,1,41009.1,8,0,0,3,233,4,Z5_Airport
2023-08-22,Z1_Downtown,24.89,66.13,0,19556.9,8,1,0,3,234,0,Z1_Downtown
2023-08-22,Z2_Industrial,24.89,66.13,0,45453.8,8,1,0,3,234,1,Z2_Industrial
2023-08-22,Z3_Residential,24.89,66.13,0,14912.6,8,1,0,3,234,2,Z3_Residential
2023-08-22,Z4_Commercial,24.89,66.13,0,23595.3,8,1,0,3,234,3,Z4_Commercial
2023-08-22,Z5_Airport,24.89,66.13,0,38855.0,8,1,0,3,234,4,Z5_Airport
2023-08-23,Z1_Downtown,23.09,53.67,0,18112.1,8,2,0,3,235,0,Z1_Downtown
2023-08-23,Z2_Industrial,23.09,53.67,0,43941.5,8,2,0,3,235,1,Z2_Industrial
2023-08-23,Z3_Residential,23.09,53.67,0,12652.5,8,2,0,3,235,2,Z3_Residential
2023-08-23,Z4_Commercial,23.09,53.67,0,23428.0,8,2,0,3,235,3,Z4_Commercial
2023-08-23,Z5_Airport,23.09,53.67,0,40371.5,8,2,0,3,235,4,Z5_Airport
2023-08-24,Z1_Downtown,24.56,45.38,1,21870.7,8,3,0,3,236,0,Z1_Downtown
2023-08-24,Z2_Industrial,24.56,45.38,1,47684.7,8,3,0,3,236,1,Z2_Industrial
2023-08-24,Z3_Residential,24.56,45.38,1,16479.6,8,3,0,3,236,2,Z3_Residential
2023-08-24,Z4_Commercial,24.56,45.38,1,26428.3,8,3,0,3,236,3,Z4_Commercial
2023-08-24,Z5_Airport,24.56,45.38,1,42562.9,8,3,0,3,236,4,Z5_Airport
2023-08-25,Z1_Downtown,16.91,60.22,0,18832.9,8,4,0,3,237,0,Z1_Downtown
2023-08-25,Z2_Industrial,16.91,60.22,0,46653.0,8,4,0,3,237,1,Z2_Industrial
2023-08-25,Z3_Residential,16.91,60.22,0,12754.0,8,4,0,3,237,2,Z3_Residential
2023-08-25,Z4_Commercial,16.91,60.22,0,21924.3,8,4,0,3,237,3,Z4_Commercial
2023-08-25,Z5_Airport,16.91,60.22,0,35750.0,8,4,0,3,237,4,Z5_Airport
2023-08-26,Z1_Downtown,19.11,54.21,0,15846.5,8,5,1,3,238,0,Z1_Downtown
2023-08-26,Z2_Industrial,19.11,54.21,0,37793.5,8,5,1,3,238,1,Z2_Industrial
2023-08-26,Z3_Residential,19.11,54.21,0,10371.9,8,5,1,3,238,2,Z3_Residential
2023-08-26,Z4_Commercial,19.11,54.21,0,18711.3,8,5,1,3,238,3,Z4_Commercial
2023-08-26,Z5_Airport,19.11,54.21,0,33640.0,8,5,1,3,238,4,Z5_Airport
2023-08-27,Z1_Downtown,21.53,58.06,0,15419.2,8,6,1,3,239,0,Z1_Downtown
2023-08-27,Z2_Industrial,21.53,58.06,0,38666.7,8,6,1,3,239,1,Z2_Industrial
2023-08-27,Z3_Residential,21.53,58.06,0,11603.9,8,6,1,3,239,2,Z3_Residential
2023-08-27,Z4_Commercial,21.53,58.06,0,19322.5,8,6,1,3,239,3,Z4_Commercial
2023-08-27,Z5_Airport,21.53,58.06,0,33093.9,8,6,1,3,239,4,Z5_Airport
2023-08-28,Z1_Downtown,17.19,63.41,1,19558.3,8,0,0,3,240,0,Z1_Downtown
2023-08-28,Z2_Industrial,17.19,63.41,1,49923.7,8,0,0,3,240,1,Z2_Industrial
2023-08-28,Z3_Residential,17.19,63.41,1,15637.6,8,0,0,3,240,2,Z3_Residential
2023-08-28,Z4_Commercial,17.19,63.41,1,27385.4,8,0,0,3,240,3,Z4_Commercial
2023-08-28,Z5_Airport,17.19,63.41,1,43410.5,8,0,0,3,240,4,Z5_Airport
2023-08-29,Z1_Downtown,18.39,47.84,1,21015.0,8,1,0,3,241,0,Z1_Downtown
2023-08-29,Z2_Industrial,18.39,47.84,1,45386.2,8,1,0,3,241,1,Z2_Industrial
2023-08-29,Z3_Residential,18.39,47.84,1,15811.8,8,1,0,3,241,2,Z3_Residential
2023-08-29,Z4_Commercial,18.39,47.84,1,26914.2,8,1,0,3,241,3,Z4_Commercial
2023-08-29,Z5_Airport,18.39,47.84,1,40627.8,8,1,0,3,241,4,Z5_Airport
2023-08-30,Z1_Downtown,17.4,51.68,0,18534.9,8,2,0,3,242,0,Z1_Downtown
2023-08-30,Z2_Industrial,17.4,51.68,0,42748.8,8,2,0,3,242,1,Z2_Industrial
2023-08-30,Z3_Residential,17.4,51.68,0,12109.3,8,2,0,3,242,2,Z3_Residential
2023-08-30,Z4_Commercial,17.4,51.68,0,21604.5,8,2,0,3,242,3,Z4_Commercial
2023-08-30,Z5_Airport,17.4,51.68,0,39529.9,8,2,0,3,242,4,Z5_Airport
2023-08-31,Z1_Downtown,14.9,72.89,0,18660.0,8,3,0,3,243,0,Z1_Downtown
2023-08-31,Z2_Industrial,14.9,72.89,0,44729.4,8,3,0,3,243,1,Z2_Industrial
2023-08-31,Z3_Residential,14.9,72.89,0,14162.3,8,3,0,3,243,2,Z3_Residential
2023-08-31,Z4_Commercial,14.9,72.89,0,22768.0,8,3,0,3,243,3,Z4_Commercial
2023-08-31,Z5_Airport,14.9,72.89,0,38606.4,8,3,0,3,243,4,Z5_Airport
2023-09-01,Z1_Downtown,15.07,42.86,0,17092.1,9,4,0,3,244,0,Z1_Downtown
2023-09-01,Z2_Industrial,15.07,42.86,0,44017.4,9,4,0,3,244,1,Z2_Industrial
2023-09-01,Z3_Residential,15.07,42.86,0,11686.9,9,4,0,3,244,2,Z3_Residential
2023-09-01,Z4_Commercial,15.07,42.86,0,21507.0,9,4,0,3,244,3,Z4_Commercial
2023-09-01,Z5_Airport,15.07,42.86,0,40320.3,9,4,0,3,244,4,Z5_Airport
2023-09-02,Z1_Downtown,18.73,62.51,0,15534.9,9,5,1,3,245,0,Z1_Downtown
2023-09-02,Z2_Industrial,18.73,62.51,0,38834.7,9,5,1,3,245,1,Z2_Industrial
2023-09-02,Z3_Residential,18.73,62.51,0,10978.1,9,5,1,3,245,2,Z3_Residential
2023-09-02,Z4_Commercial,18.73,62.51,0,20034.4,9,5,1,3,245,3,Z4_Commercial
2023-09-02,Z5_Airport,18.73,62.51,0,31153.1,9,5,1,3,245,4,Z5_Airport
2023-09-03,Z1_Downtown,17.5,56.11,0,15258.0,9,6,1,3,246,0,Z1_Downtown
2023-09-03,Z2_Industrial,17.5,56.11,0,38036.2,9,6,1,3,246,1,Z2_Industrial
2023-09-03,Z3_Residential,17.5,56.11,0,10702.9,9,6,1,3,246,2,Z3_Residential
2023-09-03,Z4_Commercial,17.5,56.11,0,18595.2,9,6,1,3,246,3,Z4_Commercial
2023-09-03,Z5_Airport,17.5,56.11,0,32969.4,9,6,1,3,246,4,Z5_Airport
2023-09-04,Z1_Downtown,18.88,60.34,0,18949.1,9,0,0,3,247,0,Z1_Downtown
2023-09-04,Z2_Industrial,18.88,60.34,0,44941.1,9,0,0,3,247,1,Z2_Industrial
2023-09-04,Z3_Residential,18.88,60.34,0,12892.3,9,0,0,3,247,2,Z3_Residential
2023-09-04,Z4_Commercial,18.88,60.34,0,22717.8,9,0,0,3,247,3,Z4_Commercial
2023-09-04,Z5_Airport,18.88,60.34,0,40133.1,9,0,0,3,247,4,Z5_Airport
2023-09-05,Z1_Downtown,13.94,67.45,0,19302.3,9,1,0,3,248,0,Z1_Downtown
2023-09-05,Z2_Industrial,13.94,67.45,0,47718.8,9,1,0,3,248,1,Z2_Industrial
2023-09-05,Z3_Residential,13.94,67.45,0,14383.6,9,1,0,3,248,2,Z3_Residential
2023-09-05,Z4_Commercial,13.94,67.45,0,23593.8,9,1,0,3,248,3,Z4_Commercial
2023-09-05,Z5_Airport,13.94,67.45,0,37825.7,9,1,0,3,248,4,Z5_Airport
2023-09-06,Z1_Downtown,17.86,59.53,0,18241.8,9,2,0,3,249,0,Z1_Downtown
2023-09-06,Z2_Industrial,17.86,59.53,0,45467.0,9,2,0,3,249,1,Z2_Industrial
2023-09-06,Z3_Residential,17.86,59.53,0,12514.8,9,2,0,3,249,2,Z3_Residential
2023-09-06,Z4_Commercial,17.86,59.53,0,21965.8,9,2,0,3,249,3,Z4_Commercial
2023-09-06,Z5_Airport,17.86,59.53,0,36599.4,9,2,0,3,249,4,Z5_Airport
2023-09-07,Z1_Downtown,18.73,66.16,1,21755.7,9,3,0,3,250,0,Z1_Downtown
2023-09-07,Z2_Industrial,18.73,66.16,1,48485.9,9,3,0,3,250,1,Z2_Industrial
2023-09-07,Z3_Residential,18.73,66.16,1,17080.8,9,3,0,3,250,2,Z3_Residential
2023-09-07,Z4_Commercial,18.73,66.16,1,28118.7,9,3,0,3,250,3,Z4_Commercial
2023-09-07,Z5_Airport,18.73,66.16,1,42174.8,9,3,0,3,250,4,Z5_Airport
2023-09-08,Z1_Downtown,15.77,79.76,1,21598.8,9,4,0,3,251,0,Z1_Downtown
2023-09-08,Z2_Industrial,15.77,79.76,1,49315.1,9,4,0,3,251,1,Z2_Industrial
2023-09-08,Z3_Residential,15.77,79.76,1,18418.2,9,4,0,3,251,2,Z3_Residential
2023-09-08,Z4_Commercial,15.77,79.76,1,27895.9,9,4,0,3,251,3,Z4_Commercial
2023-09-08,Z5_Airport,15.77,79.76,1,43837.9,9,4,0,3,251,4,Z5_Airport
2023-09-09,Z1_Downtown,16.87,53.42,0,15909.6,9,5,1,3,252,0,Z1_Downtown
2023-09-09,Z2_Industrial,16.87,53.42,0,36678.7,9,5,1,3,252,1,Z2_Industrial
2023-09-09,Z3_Residential,16.87,53.42,0,11338.1,9,5,1,3,252,2,Z3_Residential
2023-09-09,Z4_Commercial,16.87,53.42,0,19474.4,9,5,1,3,252,3,Z4_Commercial
2023-09-09,Z5_Airport,16.87,53.42,0,32395.9,9,5,1,3,252,4,Z5_Airport
2023-09-10,Z1_Downtown,21.72,63.83,0,15943.6,9,6,1,3,253,0,Z1_Downtown
2023-09-10,Z2_Industrial,21.72,63.83,0,39535.6,9,6,1,3,253,1,Z2_Industrial
2023-09-10,Z3_Residential,21.72,63.83,0,12223.0,9,6,1,3,253,2,Z3_Residential
2023-09-10,Z4_Commercial,21.72,63.83,0,19960.0,9,6,1,3,253,3,Z4_Commercial
2023-09-10,Z5_Airport,21.72,63.83,0,31793.1,9,6,1,3,253,4,Z5_Airport
2023-09-11,Z1_Downtown,17.14,62.25,0,17798.7,9,0,0,3,254,0,Z1_Downtown
2023-09-11,Z2_Industrial,17.14,62.25,0,46059.7,9,0,0,3,254,1,Z2_Industrial
2023-09-11,Z3_Residential,17.14,62.25,0,12215.8,9,0,0,3,254,2,Z3_Residential
2023-09-11,Z4_Commercial,17.14,62.25,0,22877.4,9,0,0,3,254,3,Z4_Commercial
2023-09-11,Z5_Airport,17.14,62.25,0,37681.8,9,0,0,3,254,4,Z5_Airport
2023-09-12,Z1_Downtown,20.47,59.12,0,18446.9,9,1,0,3,255,0,Z1_Downtown
2023-09-12,Z2_Industrial,20.47,59.12,0,45484.2,9,1,0,3,255,1,Z2_Industrial
2023-09-12,Z3_Residential,20.47,59.12,0,13488.9,9,1,0,3,255,2,Z3_Residential
2023-09-12,Z4_Commercial,20.47,59.12,0,22521.2,9,1,0,3,255,3,Z4_Commercial
2023-09-12,Z5_Airport,20.47,59.12,0,39396.4,9,1,0,3,255,4,Z5_Airport
2023-09-13,Z1_Downtown,13.36,65.68,0,19540.6,9,2,0,3,256,0,Z1_Downtown
2023-09-13,Z2_Industrial,13.36,65.68,0,48179.3,9,2,0,3,256,1,Z2_Industrial
2023-09-13,Z3_Residential,13.36,65.68,0,13907.9,9,2,0,3,256,2,Z3_Residential
2023-09-13,Z4_Commercial,13.36,65.68,0,22570.0,9,2,0,3,256,3,Z4_Commercial
2023-09-13,Z5_Airport,13.36,65.68,0,37333.7,9,2,0,3,256,4,Z5_Airport
2023-09-14,Z1_Downtown,18.12,67.57,0,18110.1,9,3,0,3,257,0,Z1_Downtown
2023-09-14,Z2_Industrial,18.12,67.57,0,46393.5,9,3,0,3,257,1,Z2_Industrial
2023-09-14,Z3_Residential,18.12,67.57,0,12987.5,9,3,0,3,257,2,Z3_Residential
2023-09-14,Z4_Commercial,18.12,67.57,0,23660.5,9,3,0,3,257,3,Z4_Commercial
2023-09-14,Z5_Airport,18.12,67.57,0,41526.7,9,3,0,3,257,4,Z5_Airport
2023-09-15,Z1_Downtown,17.03,68.5,0,17879.3,9,4,0,3,258,0,Z1_Downtown
2023-09-15,Z2_Industrial,17.03,68.5,0,44614.7,9,4,0,3,258,1,Z2_Industrial
2023-09-15,Z3_Residential,17.03,68.5,0,13281.3,9,4,0,3,258,2,Z3_Residential
2023-09-15,Z4_Commercial,17.03,68.5,0,22116.0,9,4,0,3,258,3,Z4_Commercial
2023-09-15,Z5_Airport,17.03,68.5,0,40289.7,9,4,0,3,258,4,Z5_Airport
2023-09-16,Z1_Downtown,16.54,67.13,0,16067.1,9,5,1,3,259,0,Z1_Downtown
2023-09-16,Z2_Industrial,16.54,67.13,0,39982.4,9,5,1,3,259,1,Z2_Industrial
2023-09-16,Z3_Residential,16.54,67.13,0,11850.9,9,5,1,3,259,2,Z3_Residential
2023-09-16,Z4_Commercial,16.54,67.13,0,20125.8,9,5,1,3,259,3,Z4_Commercial
2023-09-16,Z5_Airport,16.54,67.13,0,32406.5,9,5,1,3,259,4,Z5_Airport
2023-09-17,Z1_Downtown,14.49,53.1,0,15704.0,9,6,1,3,260,0,Z1_Downtown
2023-09-17,Z2_Industrial,14.49,53.1,0,38598.9,9,6,1,3,260,1,Z2_Industrial
2023-09-17,Z3_Residential,14.49,53.1,0,10687.0,9,6,1,3,260,2,Z3_Residential
2023-09-17,Z4_Commercial,14.49,53.1,0,19358.7,9,6,1,3,260,3,Z4_Commercial
2023-09-17,Z5_Airport,14.49,53.1,0,32583.3,9,6,1,3,260,4,Z5_Airport
2023-09-18,Z1_Downtown,8.84,57.29,1,22099.7,9,0,0,3,261,0,Z1_Downtown
2023-09-18,Z2_Industrial,8.84,57.29,1,47137.9,9,0,0,3,261,1,Z2_Industrial
2023-09-18,Z3_Residential,8.84,57.29,1,17972.0,9,0,0,3,261,2,Z3_Residential
2023-09-18,Z4_Commercial,8.84,57.29,1,29413.1,9,0,0,3,261,3,Z4_Commercial
2023-09-18,Z5_Airport,8.84,57.29,1,43453.1,9,0,0,3,261,4,Z5_Airport
2023-09-19,Z1_Downtown,14.82,61.13,0,19079.6,9,1,0,3,262,0,Z1_Downtown
2023-09-19,Z2_Industrial,14.82,61.13,0,45676.9,9,1,0,3,262,1,Z2_Industrial
2023-09-19,Z3_Residential,14.82,61.13,0,13753.3,9,1,0,3,262,2,Z3_Residential
2023-09-19,Z4_Commercial,14.82,61.13,0,23120.8,9,1,0,3,262,3,Z4_Commercial
2023-09-19,Z5_Airport,14.82,61.13,0,39259.4,9,1,0,3,262,4,Z5_Airport
2023-09-20,Z1_Downtown,15.18,71.41,0,18760.2,9,2,0,3,263,0,Z1_Downtown
2023-09-20,Z2_Industrial,15.18,71.41,0,43156.3,9,2,0,3,263,1,Z2_Industrial
2023-09-20,Z3_Residential,15.18,71.41,0,14832.1,9,2,0,3,263,2,Z3_Residential
2023-09-20,Z4_Commercial,15.18,71.41,0,23662.7,9,2,0,3,263,3,Z4_Commercial
2023-09-20,Z5_Airport,15.18,71.41,0,36507.6,9,2,0,3,263,4,Z5_Airport
2023-09-21,Z1_Downtown,12.55,71.56,0,19240.1,9,3,0,3,264,0,Z1_Downtown
2023-09-21,Z2_Industrial,12.55,71.56,0,47649.5,9,3,0,3,264,1,Z2_Industrial
2023-09-21,Z3_Residential,12.55,71.56,0,14438.2,9,3,0,3,264,2,Z3_Residential
2023-09-21,Z4_Commercial,12.55,71.56,0,23369.0,9,3,0,3,264,3,Z4_Commercial
2023-09-21,Z5_Airport,12.55,71.56,0,38837.0,9,3,0,3,264,4,Z5_Airport
2023-09-22,Z1_Downtown,15.66,69.62,0,19173.3,9,4,0,3,265,0,Z1_Downtown
2023-09-22,Z2_Industrial,15.66,69.62,0,46193.7,9,4,0,3,265,1,Z2_Industrial
2023-09-22,Z3_Residential,15.66,69.62,0,13945.0,9,4,0,3,265,2,Z3_Residential
2023-09-22,Z4_Commercial,15.66,69.62,0,23373.9,9,4,0,3,265,3,Z4_Commercial
2023-09-22,Z5_Airport,15.66,69.62,0,38534.1,9,4,0,3,265,4,Z5_Airport
2023-09-23,Z1_Downtown,14.92,72.08,0,16576.5,9,5,1,3,266,0,Z1_Downtown
2023-09-23,Z2_Industrial,14.92,72.08,0,37784.0,9,5,1,3,266,1,Z2_Industrial
2023-09-23,Z3_Residential,14.92,72.08,0,12606.5,9,5,1,3,266,2,Z3_Residential
2023-09-23,Z4_Commercial,14.92,72.08,0,20247.3,9,5,1,3,266,3,Z4_Commercial
2023-09-23,Z5_Airport,14.92,72.08,0,33005.3,9,5,1,3,266,4,Z5_Airport
2023-09-24,Z1_Downtown,20.69,61.97,0,16678.7,9,6,1,3,267,0,Z1_Downtown
2023-09-24,Z2_Industrial,20.69,61.97,0,38783.2,9,6,1,3,267,1,Z2_Industrial
2023-09-24,Z3_Residential,20.69,61.97,0,12537.5,9,6,1,3,267,2,Z3_Residential
2023-09-24,Z4_Commercial,20.69,61.97,0,19452.7,9,6,1,3,267,3,Z4_Commercial
2023-09-24,Z5_Airport,20.69,61.97,0,32983.6,9,6,1,3,267,4,Z5_Airport
2023-09-25,Z1_Downtown,11.47,63.61,0,19784.9,9,0,0,3,268,0,Z1_Downtown
2023-09-25,Z2_Industrial,11.47,63.61,0,46094.7,9,0,0,3,268,1,Z2_Industrial
2023-09-25,Z3_Residential,11.47,63.61,0,14847.9,9,0,0,3,268,2,Z3_Residential
2023-09-25,Z4_Commercial,11.47,63.61,0,23597.2,9,0,0,3,268,3,Z4_Commercial
2023-09-25,Z5_Airport,11.47,63.61,0,38152.0,9,0,0,3,268,4,Z5_Airport
2023-09-26,Z1_Downtown,21.77,69.83,0,18870.9,9,1,0,3,269,0,Z1_Downtown
2023-09-26,Z2_Industrial,21.77,69.83,0,44350.3,9,1,0,3,269,1,Z2_Industrial
2023-09-26,Z3_Residential,21.77,69.83,0,14677.9,9,1,0,3,269,2,Z3_Residential
2023-09-26,Z4_Commercial,21.77,69.83,0,23316.8,9,1,0,3,269,3,Z4_Commercial
2023-09-26,Z5_Airport,21.77,69.83,0,38631.2,9,1,0,3,269,4,Z5_Airport
2023-09-27,Z1_Downtown,13.26,72.78,0,18898.8,9,2,0,3,270,0,Z1_Downtown
2023-09-27,Z2_Industrial,13.26,72.78,0,46042.6,9,2,0,3,270,1,Z2_Industrial
2023-09-27,Z3_Residential,13.26,72.78,0,14986.1,9,2,0,3,270,2,Z3_Residential
2023-09-27,Z4_Commercial,13.26,72.78,0,24069.0,9,2,0,3,270,3,Z4_Commercial
2023-09-27,Z5_Airport,13.26,72.78,0,37655.7,9,2,0,3,270,4,Z5_Airport
2023-09-28,Z1_Downtown,15.28,61.24,0,18265.8,9,3,0,3,271,0,Z1_Downtown
2023-09-28,Z2_Industrial,15.28,61.24,0,47144.3,9,3,0,3,271,1,Z2_Industrial
2023-09-28,Z3_Residential,15.28,61.24,0,13670.3,9,3,0,3,271,2,Z3_Residential
